Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,CO2 Emissions,Renewable Energy Jobs,Renewable Energy Targets,Electricity Prices,Proportion of Energy from Renewables
China,2005,Hydro,50630.37,20030.53,6426703701.19,1280.47,306390.98,857091,0,0.5,37.69
China,2005,Hydro,26632.65,45088.47,4283652904.75,500986.88,45545.42,448846,0,0.46,92.92
China,2005,Hydro,97840.4,14771.4,9585755097.66,453825.3,373202.62,905370,1,0.44,38.6
China,2005,Solar,44809.88,42012.2,1665092158.9,793268.0,82634.4,341769,0,0.28,70.5
China,2005,Solar,48419.57,22871.16,2598797551.77,93924.05,360275.79,663212,1,0.33,67.58
China,2005,Wind,53720.24,21970.49,6539153305.16,185291.96,883655.78,459351,1,0.14,66.15
China,2005,Wind,79370.74,22667.18,9061672310.64,919353.31,506557.81,702572,0,0.21,75.07
China,2006,Biomass,45997.59,38095.42,4014556893.12,933258.53,815906.94,687695,0,0.4,10.32
China,2006,Biomass,77920.26,49298.46,9159144464.68,623025.23,202568.27,684924,0,0.39,15.69
China,2006,Biomass,38987.06,32238.72,5871887758.85,157441.83,257753.74,947655,1,0.18,88.65
China,2006,Biomass,77937.94,24212.55,4679389478.39,967782.26,259029.11,397289,0,0.31,89.67
China,2006,Geothermal,63170.27,33525.55,3715375739.09,983195.93,607913.85,256511,1,0.41,2.17
China,2006,Hydro,86680.39,47951.33,9777638086.79,191848.45,694491.18,351464,1,0.45,50.04
China,2006,Solar,9206.53,24194.94,4024242333.42,663798.35,546156.38,726624,0,0.43,23.5
China,2006,Solar,94557.33,4057.6,4345858706.32,171786.73,151913.83,821488,1,0.1,18.37
China,2006,Solar,16455.87,4353.91,7080229209.74,64135.4,118515.8,634987,0,0.14,47.48
China,2006,Wind,58052.58,48958.34,8979132366.57,62444.43,207986.98,407703,0,0.28,85.78
China,2007,Biomass,63615.02,6212.68,5418016851.29,139758.76,422558.21,834135,1,0.05,82.31
China,2007,Biomass,79445.48,8964.61,5046654189.0,727824.71,361098.26,69525,1,0.35,12.6
China,2007,Biomass,43969.92,21727.98,6686247088.84,336326.36,628729.65,500855,1,0.5,10.7
China,2007,Biomass,22806.55,31185.33,8468087438.28,286662.58,161904.57,141951,0,0.43,21.82
China,2007,Geothermal,90909.22,34921.97,5422660955.45,359249.62,577262.43,318784,1,0.06,98.75
China,2007,Geothermal,35970.99,40474.73,63107263.36,722085.75,663564.02,634754,1,0.07,99.99
China,2007,Geothermal,16616.49,1363.51,3260721283.73,890611.82,728345.82,706790,0,0.27,16.56
China,2007,Hydro,35047.33,43191.37,4221885906.84,572886.34,158139.31,215387,0,0.35,95.87
China,2007,Hydro,58676.62,24284.96,7627623533.9,111541.76,415654.89,889762,0,0.18,2.25
China,2007,Solar,28822.26,30464.73,2301892038.56,474346.64,466427.3,581487,1,0.27,21.72
China,2007,Solar,73196.25,15142.97,429788491.47,62575.31,912343.74,766581,0,0.22,88.23
China,2008,Biomass,59880.85,34523.56,5984944996.14,532145.65,783558.24,636272,1,0.35,95.58
China,2008,Biomass,81103.24,5504.41,1759668321.76,248376.82,213719.18,149676,0,0.18,28.48
China,2008,Geothermal,57851.51,8974.17,3206440785.24,890342.31,328003.25,516290,1,0.48,19.82
China,2008,Geothermal,35903.98,26984.56,2538588188.28,229752.34,885533.09,863052,0,0.29,10.86
China,2008,Geothermal,58248.6,25260.08,7933379127.59,288825.2,729726.7,302839,0,0.09,39.53
China,2008,Geothermal,82707.94,17852.39,4516850463.69,920874.23,253696.37,149749,1,0.08,31.69
China,2008,Geothermal,76878.52,9283.26,7411035135.87,398767.26,4870.06,712417,1,0.28,51.04
China,2008,Hydro,33841.88,22942.9,4258537513.88,139935.62,978018.87,347368,0,0.49,61.19
China,2008,Solar,33102.72,13559.1,4538364908.48,369075.01,458117.99,67927,0,0.23,72.96
China,2008,Solar,41660.92,45121.69,7727943932.74,444691.36,153715.15,277278,1,0.21,64.9
China,2008,Wind,20804.92,30691.34,5527279700.72,669241.94,329585.15,322803,1,0.35,37.85
China,2008,Wind,90641.84,33568.31,757295267.89,798682.07,232522.48,625443,0,0.09,59.33
China,2009,Geothermal,39799.17,28901.45,7661540541.44,870271.43,447582.03,716659,0,0.08,54.92
China,2009,Hydro,98325.86,16138.56,3596285370.17,620628.75,899932.36,468746,0,0.31,21.83
China,2009,Hydro,16296.0,40680.49,7841413432.35,67258.75,848780.58,478092,1,0.37,34.67
China,2009,Hydro,84189.93,18037.35,7289735791.17,453784.93,96608.65,933680,1,0.24,61.93
China,2009,Hydro,42597.13,13534.09,9411380828.61,654705.4,641183.86,315100,0,0.07,58.86
China,2009,Hydro,72750.05,42275.58,9239750476.6,182356.23,129139.93,438722,0,0.4,57.36
China,2009,Solar,14634.77,3818.05,4213269697.37,887446.81,887578.67,390926,1,0.34,78.01
China,2009,Solar,20512.53,4025.1,2161727167.96,592269.69,252004.37,537068,0,0.18,17.35
China,2010,Biomass,51839.95,39136.91,787814441.13,134508.17,402397.77,290765,0,0.28,49.4
China,2010,Biomass,43855.83,47669.33,7531289147.42,460665.57,204288.48,924244,1,0.36,70.65
China,2010,Biomass,59368.73,29218.65,3633148264.61,671055.46,779666.25,432436,0,0.12,38.76
China,2010,Geothermal,46436.32,20687.75,7617507042.19,129979.29,759457.63,968265,1,0.4,79.68
China,2010,Geothermal,71268.1,11702.86,3651841770.03,690552.57,771920.62,694446,0,0.17,88.72
China,2010,Geothermal,74498.89,7816.2,4454706644.78,549915.97,821929.19,313567,1,0.49,77.63
China,2010,Geothermal,99917.75,14228.98,9365603833.24,857484.51,329665.49,993072,0,0.43,93.05
China,2010,Geothermal,12592.8,38335.55,672234613.41,272695.04,313844.17,597584,0,0.2,31.13
China,2010,Hydro,57276.85,4197.29,7367390894.6,372356.78,122985.61,314128,1,0.42,44.24
China,2010,Hydro,43528.68,46502.38,8925348442.41,673597.3,111578.65,628108,0,0.42,6.14
China,2010,Solar,68815.25,17652.6,3603313332.81,543688.33,877308.46,877536,1,0.34,84.39
China,2010,Solar,12058.05,32252.25,5566358530.57,820794.63,36097.45,967968,1,0.31,1.46
China,2010,Solar,31085.05,31338.2,2888420122.87,600508.58,537243.88,56460,1,0.33,46.76
China,2010,Wind,39457.77,46974.92,3974031690.1,704768.39,6334.37,761921,0,0.32,28.27
China,2010,Wind,23182.17,30025.53,8548015470.73,286073.08,353715.01,980336,0,0.26,60.45
China,2010,Wind,90862.1,2881.75,1239789141.66,76908.22,448781.66,145911,0,0.36,23.38
China,2011,Biomass,34903.3,47428.18,871630701.48,285170.72,81961.59,23889,1,0.42,89.08
China,2011,Biomass,76313.92,44458.94,7265083483.57,561524.64,191662.48,406283,1,0.18,90.72
China,2011,Biomass,54539.7,37853.35,3790423304.31,212285.8,882959.56,516780,1,0.36,56.67
China,2011,Geothermal,82925.45,13888.31,7032294535.59,133315.61,441170.55,411405,0,0.48,63.3
China,2011,Geothermal,15568.94,12194.95,6991853442.74,885971.37,373412.51,490915,0,0.21,69.09
China,2011,Geothermal,1058.76,38529.92,3329696196.87,435605.51,494765.0,727316,0,0.28,19.68
China,2011,Geothermal,71410.19,34825.77,8457553920.19,332747.48,915389.84,213446,0,0.28,69.94
China,2011,Solar,36361.01,43809.05,9362684886.69,587568.65,963380.11,191164,0,0.45,61.16
China,2011,Solar,73491.7,28434.4,5192166693.17,840935.4,788318.3,507182,1,0.26,15.66
China,2011,Wind,9401.21,17685.95,8480245371.5,95614.41,903094.45,89021,0,0.38,53.74
China,2011,Wind,20656.9,12704.78,1321237474.64,477558.58,209227.64,947169,1,0.15,41.85
China,2011,Wind,18819.53,5947.58,1482117391.71,454004.19,446394.24,167190,1,0.26,39.99
China,2012,Biomass,95368.6,33420.35,5196824250.13,345857.96,829205.84,643026,1,0.46,47.32
China,2012,Biomass,46855.83,4000.68,2956097869.66,882503.11,535287.58,773971,1,0.41,73.23
China,2012,Geothermal,60025.27,7874.77,360889299.03,92189.83,791294.13,192493,1,0.43,74.27
China,2012,Hydro,24434.25,17856.67,2577298063.62,532559.43,535906.23,514485,0,0.23,21.72
China,2012,Solar,76681.41,36002.98,672855638.66,548361.18,430419.63,528640,0,0.46,69.27
China,2012,Solar,39345.55,31643.33,2396487587.49,845011.62,159273.82,418682,0,0.42,97.47
China,2012,Wind,27090.5,11954.11,1928568442.7,299593.44,180997.38,742304,1,0.07,83.88
China,2013,Biomass,48541.07,34152.14,2917709313.88,935720.4,385679.36,462843,1,0.47,17.2
China,2013,Geothermal,83872.42,40748.35,2752308765.6,2581.94,323191.32,146089,0,0.16,14.88
China,2013,Geothermal,32615.78,41161.2,6929698489.92,841416.22,817067.03,392561,0,0.46,64.74
China,2013,Hydro,16155.27,44112.74,762712931.56,605352.97,707366.8,528121,0,0.23,25.24
China,2013,Hydro,81107.35,12207.92,258254332.7,995124.52,799136.93,66726,1,0.46,95.18
China,2013,Solar,10731.11,12108.96,6636097003.55,65704.29,111295.62,946092,1,0.42,18.76
China,2013,Wind,6055.65,27585.24,1882700108.83,847426.15,308818.76,609089,1,0.13,18.2
China,2013,Wind,15140.28,17788.74,1960187411.56,453543.36,222379.82,402719,1,0.15,16.55
China,2013,Wind,87285.46,166.51,3551118743.71,798666.23,299804.69,980147,0,0.44,89.29
China,2014,Geothermal,30593.34,6622.49,202689133.48,641404.99,6996.29,933547,0,0.05,40.31
China,2014,Hydro,74247.52,41122.89,8092254632.2,19036.03,437942.1,232944,0,0.23,61.71
China,2014,Hydro,42395.38,9781.24,9215773650.81,646904.17,879972.84,67901,0,0.37,32.9
China,2014,Hydro,70600.65,36563.01,1690033619.24,339817.95,321489.86,906232,1,0.18,89.56
China,2014,Hydro,71865.36,33706.59,5884643473.28,618183.72,591918.22,329445,0,0.22,84.74
China,2014,Solar,90881.84,7953.02,7547243.4,34672.54,781469.72,856508,1,0.05,64.52
China,2014,Wind,64766.5,47143.37,6208111755.23,162762.93,72869.43,364019,0,0.41,54.38
China,2015,Biomass,15532.85,16978.31,539437874.79,295419.92,160903.87,138763,1,0.24,77.12
China,2015,Biomass,90335.75,24218.02,8915744496.41,694494.71,208291.61,167546,0,0.25,63.95
China,2015,Biomass,41454.64,40474.3,1996242412.15,116711.97,443897.32,826377,1,0.21,61.52
China,2015,Geothermal,52680.01,5776.69,6962331775.95,889366.12,350326.78,999319,1,0.19,81.26
China,2015,Geothermal,16316.3,19460.28,8860352891.44,295477.12,626809.29,610077,0,0.29,85.42
China,2015,Geothermal,87878.79,16519.25,6895702444.52,44695.75,350415.76,729692,0,0.42,8.84
China,2015,Geothermal,33112.45,13655.05,5393429608.69,19420.19,576367.02,237477,0,0.34,41.44
China,2015,Hydro,49965.23,24914.57,5265178031.75,35635.55,878183.72,222487,1,0.08,40.86
China,2015,Solar,51915.66,6955.3,3198970120.62,221850.58,781279.86,331642,0,0.36,23.13
China,2015,Wind,84080.52,36007.21,298174926.57,62721.43,253938.6,225962,1,0.33,19.27
China,2015,Wind,15032.9,24330.53,1290092861.44,272315.67,874661.85,990364,1,0.29,39.26
China,2016,Biomass,98421.07,2356.53,399990177.26,311473.43,54442.32,966133,0,0.35,33.52
China,2016,Biomass,3302.25,29081.85,7990657819.41,180605.81,53836.28,986338,1,0.35,10.9
China,2016,Biomass,28742.82,42865.94,2969430078.16,965161.96,255964.04,410521,1,0.24,25.1
China,2016,Geothermal,43641.28,7225.01,5445778649.82,277505.92,353585.78,24980,1,0.21,18.78
China,2016,Hydro,10754.04,48951.16,7457090801.69,200545.74,325497.17,316047,0,0.18,71.69
China,2016,Solar,17255.05,33818.35,279530558.0,66107.14,476014.1,124284,0,0.44,76.59
China,2016,Solar,77498.35,19276.92,4398771894.52,468901.1,482540.56,200073,1,0.48,2.15
China,2016,Wind,20084.79,11493.09,2088297401.78,509970.14,574202.8,515596,1,0.43,87.8
China,2016,Wind,24747.05,32450.42,1033631546.71,702612.0,16251.52,331338,0,0.47,47.34
China,2016,Wind,13649.32,7859.79,9011380324.93,50223.43,475891.72,335160,0,0.07,54.35
China,2017,Biomass,58112.65,3573.23,15338985.2,10400.04,95217.57,108157,0,0.36,21.71
China,2017,Biomass,37075.42,34178.8,1839625346.39,534732.63,269760.16,119584,0,0.25,21.75
China,2017,Biomass,89468.86,16756.01,7872167569.73,143545.24,288516.24,834806,1,0.13,3.89
China,2017,Geothermal,14716.24,14983.22,4096533120.33,443798.81,644657.85,705198,1,0.37,8.27
China,2017,Geothermal,92760.41,36981.01,6384046795.14,482102.65,711290.55,566267,0,0.5,85.01
China,2017,Hydro,37191.97,49587.12,5721125688.49,539095.74,62075.86,337465,1,0.34,27.75
China,2017,Hydro,31567.63,15398.5,4251317148.83,327071.62,420056.87,282611,0,0.24,53.3
China,2017,Hydro,32368.3,21623.05,8084176327.3,20583.31,994594.86,591610,1,0.44,92.13
China,2017,Solar,97820.23,7865.93,5732230209.69,904538.52,848906.87,687917,1,0.2,5.84
China,2017,Solar,55113.24,6425.21,1800639272.0,464052.68,459126.94,929444,1,0.13,0.09
China,2017,Solar,70216.66,45746.0,2506045029.14,929106.51,479181.58,732764,0,0.28,45.04
China,2017,Solar,38891.49,38880.49,3107573862.74,436721.86,665904.56,550579,1,0.32,18.91
China,2017,Wind,23202.87,39789.5,4221217088.69,110779.89,70837.98,796805,0,0.21,63.47
China,2017,Wind,35836.83,8281.58,3471068539.01,286522.56,294451.02,136388,0,0.45,58.31
China,2017,Wind,11045.25,29794.93,6624408911.46,188570.58,127517.08,45313,0,0.3,74.19
China,2017,Wind,63113.77,7604.83,2387571891.73,592596.18,125049.36,300732,0,0.2,3.08
China,2017,Wind,49368.95,19485.02,5998591964.38,632183.59,36380.24,946496,0,0.34,48.0
China,2018,Biomass,3439.82,13558.19,8158379324.8,924781.34,107845.42,174636,0,0.18,4.42
China,2018,Biomass,99422.52,33865.88,8362242652.78,50765.44,470836.18,157897,1,0.3,98.19
China,2018,Biomass,73301.95,30617.04,82303084.56,886416.49,114908.98,984525,1,0.44,95.02
China,2018,Geothermal,63526.28,227.44,1636998591.11,466896.55,408576.72,452382,1,0.21,18.66
China,2018,Geothermal,64343.5,15105.75,7710290586.31,866350.87,104947.77,457543,0,0.14,70.31
China,2018,Hydro,37086.04,25001.26,4205013868.06,495799.28,613251.42,308431,0,0.08,37.24
China,2018,Hydro,7990.22,17367.38,3627612826.13,898542.14,383372.61,42471,1,0.47,20.02
China,2018,Hydro,69084.6,22418.12,5768845574.98,272844.26,515916.47,742678,0,0.24,59.17
China,2018,Hydro,45574.24,25716.3,4320554984.85,400636.02,359803.84,953236,0,0.08,69.95
China,2018,Hydro,26714.9,29350.75,6630710759.67,920382.34,577680.2,74378,1,0.06,70.29
China,2018,Hydro,29858.28,33667.89,4328571855.92,234543.07,161781.99,671130,1,0.46,68.55
China,2018,Solar,93288.41,30755.4,5086237221.21,819064.36,162034.25,225191,1,0.06,59.51
China,2018,Solar,12009.0,46761.25,1518153986.16,962880.4,45279.46,91366,0,0.24,63.08
China,2018,Wind,17128.44,48051.48,8520565111.5,979920.02,132605.53,174973,0,0.31,93.26
China,2018,Wind,37808.98,16379.47,65140862.39,897336.44,778077.11,448999,0,0.44,4.19
China,2019,Biomass,92047.35,33373.96,229206839.37,230997.02,467671.24,839300,1,0.2,42.71
China,2019,Biomass,1689.79,31733.51,8391469586.87,148274.29,381566.64,591423,0,0.12,88.09
China,2019,Biomass,79169.01,10499.76,3766095869.17,525647.48,192660.57,288880,1,0.09,91.16
China,2019,Geothermal,80458.64,29996.33,3013139175.71,41762.96,297102.41,125160,1,0.32,79.66
China,2019,Geothermal,24142.43,45156.01,2004960227.22,425822.91,259214.76,779050,0,0.21,19.16
China,2019,Geothermal,40033.66,43855.28,5169529517.31,45158.8,291619.01,838571,1,0.22,15.79
China,2019,Geothermal,98748.9,1025.34,5317692295.27,714726.17,201031.62,162520,0,0.14,24.35
China,2019,Hydro,44094.44,28831.86,2261920517.9,578046.83,838944.03,261427,1,0.48,85.08
China,2019,Solar,78755.09,36288.86,5635218481.54,361977.03,858104.32,942579,1,0.15,54.52
China,2019,Solar,13971.29,9270.86,5744406107.41,585596.97,626178.04,102736,0,0.37,4.67
China,2019,Wind,45365.6,936.37,4682885072.29,80100.19,460348.37,526593,1,0.44,37.56
China,2019,Wind,58185.25,32964.87,1492233960.33,535104.9,945850.14,806150,0,0.29,36.26
China,2020,Biomass,42434.61,6656.58,9568200343.78,306239.65,863610.48,921854,0,0.24,64.12
China,2020,Geothermal,19320.48,28116.0,3670926873.1,408873.8,179131.54,429000,1,0.45,93.05
China,2020,Hydro,77589.4,40332.69,3254739867.42,689276.38,910615.66,8554,1,0.5,66.65
China,2020,Hydro,12965.61,16455.17,785784540.97,240758.33,549452.39,54286,0,0.3,65.43
China,2020,Hydro,21935.3,29307.0,3901924036.23,9729.51,939815.08,400096,0,0.2,41.77
China,2020,Solar,43895.01,21928.17,4793172988.61,707285.09,159880.37,182032,1,0.39,74.91
China,2020,Wind,32224.32,24089.05,5352974527.06,60279.63,945101.94,201520,1,0.42,1.39
China,2020,Wind,10298.17,9729.5,1700894091.33,313845.9,793317.12,94624,1,0.13,9.18
China,2021,Biomass,69345.63,29761.39,4553728125.29,365533.22,71577.3,991252,0,0.08,84.65
China,2021,Geothermal,26674.82,28383.85,5121040842.97,341209.34,21424.34,549582,0,0.28,68.12
China,2021,Geothermal,3951.65,21180.47,6457744695.85,366934.41,809559.65,732904,1,0.34,99.22
China,2021,Geothermal,33802.22,18592.11,9592890078.93,255859.43,213791.66,94660,0,0.39,78.55
China,2021,Geothermal,44531.01,21344.63,6517083333.94,683884.38,687680.96,879627,0,0.28,59.95
China,2021,Geothermal,88277.51,34023.28,3132899101.2,757485.81,775242.69,822307,0,0.4,60.7
China,2021,Hydro,38372.19,8163.37,399102455.15,81292.8,528770.36,813947,0,0.12,38.39
China,2021,Solar,64899.06,12970.07,3993008356.8,770866.17,699243.63,167187,0,0.48,76.86
China,2021,Wind,4966.62,48257.39,1779556107.13,952906.52,85615.86,753212,0,0.11,19.54
China,2021,Wind,96028.77,17350.74,8896604469.87,919369.22,696875.69,801648,1,0.4,14.33
China,2021,Wind,14073.06,27072.39,8862572128.39,460026.98,770248.28,339735,0,0.47,21.99
China,2022,Biomass,1551.51,11101.4,8724668300.89,866283.69,617146.43,481994,0,0.13,52.04
China,2022,Biomass,85075.05,32468.1,954334922.06,967662.36,237901.61,938418,0,0.34,16.7
China,2022,Biomass,68550.4,6132.64,2202916323.69,658260.91,971047.6,877144,1,0.19,56.36
China,2022,Hydro,90747.63,23173.84,6934480627.44,784513.73,139961.23,807583,0,0.3,98.04
China,2022,Hydro,49293.19,44568.75,993068005.23,347778.52,155007.53,954655,0,0.17,35.37
China,2022,Solar,45940.1,44770.59,3403419322.99,171060.34,691156.0,840411,0,0.34,1.47
China,2022,Wind,95373.19,3655.74,6158951743.85,306317.16,613476.08,81811,1,0.18,97.36
China,2022,Wind,75387.97,6155.2,9316943666.87,367402.52,761686.39,293039,0,0.05,73.55
China,2023,Biomass,89107.1,44460.57,3576603747.38,864189.72,711972.86,850264,0,0.05,90.92
China,2023,Biomass,24559.6,30526.39,5827857006.25,2076.43,205598.47,246283,1,0.21,62.01
China,2023,Biomass,98172.27,42499.15,277227896.38,920029.49,360934.61,493855,0,0.44,22.8
China,2023,Geothermal,46262.53,14649.24,9388212521.76,640499.95,492592.22,650486,1,0.28,6.37
China,2023,Geothermal,7446.83,33581.96,11266523.94,632522.5,811210.49,452235,1,0.36,27.13
China,2023,Hydro,82000.56,8630.64,6780319359.74,402130.4,295417.08,111669,1,0.15,5.86
China,2023,Hydro,80230.38,6891.37,6071760381.93,218131.67,182638.7,882245,1,0.34,37.5
China,2023,Hydro,33707.25,33973.59,7430700998.7,77010.9,438445.25,672205,1,0.27,45.53
China,2023,Hydro,44913.82,38315.49,6317056043.16,500281.74,680245.02,523100,1,0.3,37.27
China,2023,Solar,70829.9,15257.16,3134327469.62,37274.42,180022.41,227797,0,0.17,22.01
China,2023,Wind,40190.98,37755.63,5215266728.08,447336.34,281939.21,669043,0,0.19,84.19
China,2023,Wind,43104.95,49763.68,1116603232.7,696471.07,542025.08,492651,1,0.22,77.32
France,2000,Biomass,75324.55,11628.54,2388956057.54,777699.86,975442.81,392213,0,0.35,1.77
France,2000,Biomass,36024.67,3923.21,8527998907.6,829067.4,387252.69,417787,0,0.46,45.4
France,2000,Geothermal,1704.88,41599.52,8256725318.74,74425.16,152138.49,69986,1,0.48,84.55
France,2000,Hydro,96020.06,15753.9,8220034097.91,371029.19,518920.33,247224,1,0.3,1.44
France,2000,Solar,68331.65,47264.4,9429459570.45,161307.81,728241.65,109821,1,0.32,14.0
France,2000,Solar,87863.36,5339.2,9283604250.44,231920.48,192560.32,829204,0,0.45,99.73
France,2000,Solar,72981.08,18407.83,5343931582.09,362658.19,496634.31,250690,0,0.29,75.59
France,2000,Wind,41553.64,37031.08,4944095096.58,416156.41,549105.36,937281,1,0.21,45.1
France,2000,Wind,37182.66,1227.87,5796309684.07,118719.53,935098.99,883303,0,0.4,94.15
France,2000,Wind,62018.83,42437.27,7129149850.16,104394.37,595145.8,36965,0,0.14,81.98
France,2000,Wind,69223.64,30053.49,7618095570.67,973003.94,780476.82,605660,1,0.2,72.62
France,2000,Wind,70532.96,1388.35,6160326841.71,728391.45,762174.85,968182,0,0.11,77.18
France,2000,Wind,74584.15,34817.3,2031265830.65,679526.11,501263.25,680165,0,0.21,18.41
France,2001,Biomass,92316.07,41822.65,8638613385.62,332718.66,800999.66,529486,0,0.32,63.1
France,2001,Geothermal,84294.04,26925.03,3776283773.63,369685.26,29061.63,249779,0,0.18,45.27
France,2001,Geothermal,50236.48,11557.31,1370375497.56,546625.42,240983.75,440642,0,0.21,5.0
France,2001,Geothermal,61649.83,19393.67,1803620763.68,338028.36,615085.21,426270,0,0.25,53.2
France,2001,Geothermal,6716.52,18468.34,8061005566.8,214818.87,168977.2,510364,1,0.06,1.37
France,2001,Hydro,17795.13,8663.45,6392220475.22,731653.66,293997.01,9094,1,0.18,95.91
France,2001,Hydro,38446.96,10689.6,1611506060.24,822698.69,315979.0,764555,1,0.24,58.97
France,2001,Hydro,89752.41,48588.64,1597434536.64,627156.43,267984.96,65137,1,0.35,26.47
France,2001,Hydro,28856.27,22103.88,7782184919.21,988197.64,675308.43,437420,1,0.46,46.05
France,2001,Hydro,19371.52,1601.55,5191206341.33,712476.59,971348.14,232658,0,0.08,54.08
France,2001,Solar,71069.89,23326.49,6762583597.23,337378.73,668370.39,21663,1,0.1,89.61
France,2001,Solar,59212.79,17685.84,7363052075.07,258192.07,800396.57,256042,0,0.23,99.57
France,2001,Wind,78295.97,38017.5,3833318641.19,689794.79,172335.22,33859,1,0.41,2.42
France,2001,Wind,18698.15,34643.8,4219199449.81,574725.68,826215.85,485969,0,0.12,70.58
France,2002,Biomass,39464.03,5822.17,5356071953.71,181051.85,9878.84,502472,1,0.16,91.77
France,2002,Biomass,31491.53,1272.02,8206390809.55,370053.07,109098.79,16753,0,0.41,34.62
France,2002,Biomass,4620.13,26962.85,1565456582.62,630784.15,695933.92,567412,1,0.11,86.72
France,2002,Geothermal,49860.68,33298.8,6641389647.05,383570.28,617177.2,670363,1,0.42,8.0
